name,cmc,release_year,price,color,image,type_line,artist
Agatha of the Vile Cauldron,2,2023,0.7,#d78f42,https://cards.scryfall.io/normal/front/d/6/d6c48f07-63b7-4a60-8da6-ce77405abf1e.jpg?1693248393,Legendary Creature — Human Warlock,Jason A. Engle
Agatha's Soul Cauldron,2,2023,28.96,#8c8d8b,https://cards.scryfall.io/normal/front/0/1/019b51b0-e5c6-4208-922b-7736686dddcd.jpg?1692939838,Legendary Artifact,Jason A. Engle
Archon of the Wild Rose,4,2023,0.13,#ffffff,https://cards.scryfall.io/normal/front/0/0/00174be7-0dc8-43b9-81b6-f25a8c3fb4eb.jpg?1692936281,Creature — Archon,Chris Rahn
Ashiok- Wicked Manipulator,5,2023,0.36,#000000,https://cards.scryfall.io/normal/front/6/c/6c4d0db1-74a5-42c0-ac95-e696585d8022.jpg?1692937439,Legendary Planeswalker — Ashiok,Raymond Swanland
Asinine Antics,4,2023,0.48,#341aff,https://cards.scryfall.io/normal/front/5/0/50b96a97-0d7d-4e05-9e2f-0b99a039b655.jpg?1692936893,Sorcery,Brent Hollowell
A Tale for the Ages,2,2023,0.12,#ffffff,https://cards.scryfall.io/normal/front/c/a/ca0c8d3b-ce30-4da5-a6a8-9bdcb3c757f9.jpg?1692941043,Enchantment,Julie Dillon
Beluna Grandsquall // Seek Thrills,3,2023,0.18,#d78f42,https://cards.scryfall.io/normal/front/3/f/3f5acc0d-33a6-476f-95ca-a1ad788334dd.jpg?1692939537,Legendary Creature — Giant Noble // Instant — Adventure,Victor Adame Minguez
Beseech the Mirror,4,2023,13.02,#000000,https://cards.scryfall.io/normal/front/1/8/18c59776-e1f1-4197-a128-db1d603f56b7.jpg?1692937498,Sorcery,Cynthia Sheppard
Blossoming Tortoise,4,2023,4.11,#087500,https://cards.scryfall.io/normal/front/7/8/7811a45d-6bfb-4c2a-b5a2-cccbd8cff186.jpg?1693762351,Creature — Turtle,Simon Dominic
Bramble Familiar // Fetch Quest,2,2023,0.26,#087500,https://cards.scryfall.io/normal/front/4/7/475d7e9a-759d-4523-a5cd-2a6e0d1b14ea.jpg?1692938729,Creature — Elemental Raccoon // Sorcery — Adventure,Simon Dominic
Charming Scoundrel,2,2023,0.58,#ff1a1a,https://cards.scryfall.io/normal/front/c/8/c8090bcf-e17a-4110-a518-77ccd045b18f.jpg?1692938132,Creature — Human Rogue,Caroline Gariba
Cruel Somnophage // Can't Wake Up,2,2023,0.23,#d78f42,https://cards.scryfall.io/normal/front/3/9/39b11ff0-9946-4337-86fb-42e967f3d2e4.jpg?1692939572,Creature — Nightmare // Sorcery — Adventure,Jason A. Engle
Decadent Dragon // Expensive Taste,4,2023,0.78,#d78f42,https://cards.scryfall.io/normal/front/3/1/315cbbf7-a2ad-4565-9877-1e903d7fd797.jpg?1692939586,Creature — Dragon // Instant — Adventure,Wylie Beckert
Devouring Sugarmaw // Have for Dinner,4,2023,0.09,#d78f42,https://cards.scryfall.io/normal/front/5/8/58c7f52e-a97d-4475-ae00-3149991e723e.jpg?1692939600,Creature — Horror // Instant — Adventure,Nino Vecia
Elusive Otter // Grove's Bounty,1,2023,0.22,#d78f42,https://cards.scryfall.io/normal/front/b/c/bc9bdf96-3e3b-4dca-aae2-e81d4cbeafe8.jpg?1692939616,Creature — Otter // Sorcery — Adventure,Christina Kraus
Elvish Archivist,2,2023,0.18,#087500,https://cards.scryfall.io/normal/front/0/6/0670dbf0-b150-4e8d-bb40-f768b2f06fe5.jpg?1692938791,Creature — Elf Artificer,Mila Pesic
Eriette of the Charmed Apple,3,2023,1.93,#d78f42,https://cards.scryfall.io/normal/front/e/c/ecead4cd-47ae-4c42-b15c-1b29b5caba18.jpg?1692939281,Legendary Creature — Human Warlock,Magali Villeneuve
Expel the Interlopers,5,2023,0.14,#ffffff,https://cards.scryfall.io/normal/front/1/0/1094eef0-6c57-4bfa-a584-f708b87354fb.jpg?1692936458,Sorcery,Andreas Zafiratos
Extraordinary Journey,2,2023,0.1,#341aff,https://cards.scryfall.io/normal/front/a/6/a69fb480-a9fc-4f09-ac4e-3ce52c485ea9.jpg?1692936981,Enchantment,Volkan Baǵa
Faerie Slumber Party,6,2023,1.31,#341aff,https://cards.scryfall.io/normal/front/f/8/f8e5de58-cc4c-40b2-94c8-4e4d7cebfaf8.jpg?1692940537,Sorcery,Lie Setiawan
Farsight Ritual,4,2023,0.09,#341aff,https://cards.scryfall.io/normal/front/c/9/c958257e-fa70-4fa3-90a1-0497967abef3.jpg?1692936995,Instant,Randy Gallegos
Faunsbane Troll,4,2023,0.05,#d78f42,https://cards.scryfall.io/normal/front/2/d/2d8bd585-c5ea-46f8-8e11-f33c067f2f8e.jpg?1692939296,Creature — Troll,Artur Nakhodkin
Feral Encounter,2,2023,0.1,#087500,https://cards.scryfall.io/normal/front/d/e/de21251f-40bf-4f7e-9e85-9033207a788f.jpg?1692938804,Sorcery,Fajareka Setiawan
Food Fight,2,2023,0.06,#ff1a1a,https://cards.scryfall.io/normal/front/1/a/1a7cc43c-6e8c-41d2-a885-24604dfc7e7f.jpg?1692938205,Enchantment,Filipe Pagliuso
Goddric- Cloaked Reveler,3,2023,0.1,#ff1a1a,https://cards.scryfall.io/normal/front/f/e/fe93ef82-51de-40ad-9b52-8f3fd11c144f.jpg?1692938249,Legendary Creature — Human Noble,Jason A. Engle
Gruff Triplets,6,2023,0.35,#087500,https://cards.scryfall.io/normal/front/f/8/f8760ab9-ac76-4e2e-b82f-0ee2a6dc5634.jpg?1692938847,Creature — Satyr Warrior,Fajareka Setiawan
Gumdrop Poisoner // Tempt with Treats,3,2023,0.14,#000000,https://cards.scryfall.io/normal/front/5/c/5cb01d4d-91c2-41c6-981e-b4135a1e1e36.jpg?1692937659,Creature — Human Warlock // Instant — Adventure,Brian Valeza
Heartflame Duelist // Heartflame Slash,2,2023,0.14,#d78f42,https://cards.scryfall.io/normal/front/8/1/811b283f-22f3-47b1-a802-11dc8c25d0ee.jpg?1693945935,Creature — Human Knight // Instant — Adventure,Justyna Dura
Horned Loch-Whale // Lagoon Breach,6,2023,0.11,#341aff,https://cards.scryfall.io/normal/front/9/6/96a05063-0556-42e4-8d4c-8e92be160ef5.jpg?1692937052,Creature — Whale // Instant — Adventure,Simon Dominic
Hylda of the Icy Crown,4,2023,0.8,#d78f42,https://cards.scryfall.io/normal/front/a/e/ae9231fd-053d-4b84-a7a8-86063465bc49.jpg?1692939339,Legendary Creature — Human Warlock,Ekaterina Burmak
