name,cmc,release_year,price,color,image,type_line,artist
Abeyance,2,1997,9.15,#ffffff,https://cards.scryfall.io/normal/front/1/2/125a355d-bfcf-4125-aa6c-35e7dea6f63e.jpg?1562799430,Instant,Thomas Gianni
Aboroth,6,1997,1.37,#087500,https://cards.scryfall.io/normal/front/8/c/8c72ac67-e4fb-49a1-b1e5-cd2e414bec28.jpg?1562802060,Creature — Elemental,Brom
Alabaster Dragon,6,1997,0.85,#ffffff,https://cards.scryfall.io/normal/front/3/a/3a2fcc23-ac09-4ada-b194-424739c9c734.jpg?1562800274,Creature — Dragon,Bob Eggleton
Ancestral Knowledge,2,1997,3.4,#341aff,https://cards.scryfall.io/normal/front/0/5/05b90d72-00ac-4423-8cdf-e1471c6cd0ae.jpg?1562799164,Enchantment,Colin MacNeil
Avizoa,4,1997,0.56,#341aff,https://cards.scryfall.io/normal/front/a/9/a993986c-e8f1-41b1-86e6-c72021c53b87.jpg?1562802614,Creature — Jellyfish,Paolo Parente
Bone Dancer,3,1997,3.47,#000000,https://cards.scryfall.io/normal/front/2/0/207bb4cd-4525-47e0-b412-0d0e29717d44.jpg?1562799773,Creature — Zombie,Scott Kirschner
Bösium Strip,3,1997,2.84,#8c8d8b,https://cards.scryfall.io/normal/front/3/8/3884bede-df28-42e8-9ac9-ae03118b1985.jpg?1651492718,Artifact,Steve Luke
Bubble Matrix,4,1997,5.53,#8c8d8b,https://cards.scryfall.io/normal/front/0/c/0ca9c239-84ff-4527-aa23-bdb11856744c.jpg?1562799323,Artifact,Brom
Call of the Wild,4,1997,0.6,#087500,https://cards.scryfall.io/normal/front/a/7/a742bc7c-7f0d-4dff-b229-f16d54fe1347.jpg?1562802565,Enchantment,Brom
Debt of Loyalty,3,1997,9.99,#ffffff,https://cards.scryfall.io/normal/front/d/1/d19ed33b-42d4-4a5d-a763-cfb43348769c.jpg?1562803495,Instant,Pete Venters
Dense Foliage,3,1997,1.54,#087500,https://cards.scryfall.io/normal/front/c/6/c60a2035-59cb-426e-b2ae-45d8d6ce0bb8.jpg?1562803259,Enchantment,Alan Rabinowitz
Doomsday,3,1997,6.64,#000000,https://cards.scryfall.io/normal/front/5/b/5b3c6d87-9383-450b-bba5-33435b6b0d08.jpg?1562801012,Sorcery,Adrian Smith
Dwarven Thaumaturgist,3,1997,1.34,#ff1a1a,https://cards.scryfall.io/normal/front/8/e/8e68aa29-9f38-48a2-b00a-39aef9d91f6d.jpg?1562802106,Creature — Dwarf Shaman,Kipling West
Ertai's Familiar,2,1997,0.84,#341aff,https://cards.scryfall.io/normal/front/3/5/354c9de7-0cdf-4302-9d1a-ae17eca13053.jpg?1562800177,Creature — Illusion,Kipling West
Fervor,3,1997,4.07,#ff1a1a,https://cards.scryfall.io/normal/front/b/4/b4df70ea-2b6b-4e25-a564-655989ef16fa.jpg?1562802875,Enchantment,Franz Vohwinkel
Firestorm,1,1997,15.69,#ff1a1a,https://cards.scryfall.io/normal/front/e/6/e674aa8a-668a-4345-95ee-73a0b87bbcb1.jpg?1562803937,Instant,Jeff Miracola
Fungus Elemental,4,1997,0.86,#087500,https://cards.scryfall.io/normal/front/4/3/4336bfd1-27a4-414d-b6fe-f186a0563dc0.jpg?1562800505,Creature — Fungus Elemental,Scott M. Fischer
Gallowbraid,5,1997,0.92,#000000,https://cards.scryfall.io/normal/front/8/d/8df86192-6374-42ac-94bc-95e2e8284bd6.jpg?1562802094,Legendary Creature — Phyrexian Horror,Carl Critchlow
Goblin Bomb,2,1997,12.6,#ff1a1a,https://cards.scryfall.io/normal/front/9/7/97e8a436-9fd0-409f-a020-0f9f41602d50.jpg?1562802268,Enchantment,Ron Spencer
Heart of Bogardan,4,1997,0.95,#ff1a1a,https://cards.scryfall.io/normal/front/4/e/4e30d025-1df9-4a08-b686-037e9cbf23a6.jpg?1562800751,Enchantment,Terese Nielsen
Heat Stroke,3,1997,3.01,#ff1a1a,https://cards.scryfall.io/normal/front/1/b/1baf2a6c-57ec-4b38-8b08-4b3f800dbe99.jpg?1562799609,Enchantment,Andrew Robinson
Infernal Tribute,3,1997,3.31,#000000,https://cards.scryfall.io/normal/front/5/6/569739b2-f212-4cc9-84db-1be17b3f90fb.jpg?1562800899,Enchantment,Terese Nielsen
Inner Sanctum,3,1997,1.27,#ffffff,https://cards.scryfall.io/normal/front/2/2/2298faae-370e-4b87-bf32-d20c2282a928.jpg?1562799822,Enchantment,D. Alexander Gregory
Liege of the Hollows,4,1997,5.38,#087500,https://cards.scryfall.io/normal/front/d/f/dff4512b-8244-4e38-bffb-0062a97d9531.jpg?1562803813,Creature — Spirit,Ron Spencer
Lotus Vale,0,1997,38.61,#8c8d8b,https://cards.scryfall.io/normal/front/2/e/2e5cd12a-2a07-44a8-8eac-de00d26fe9e3.jpg?1562800046,Land,John Avon
Mana Web,3,1997,17.09,#8c8d8b,https://cards.scryfall.io/normal/front/2/c/2c72ec90-dacc-496f-a7f5-f18bfce5eb3e.jpg?1562800019,Artifact,Hannibal King
Maraxus of Keld,6,1997,2.08,#ff1a1a,https://cards.scryfall.io/normal/front/5/9/59329155-a423-4e8d-a7d4-c99555ff5ed1.jpg?1562800963,Legendary Creature — Human Warrior,Adrian Smith
Morinfen,5,1997,0.81,#000000,https://cards.scryfall.io/normal/front/b/5/b5006ad3-16ca-4be3-8d56-d4fe4e9e0a44.jpg?1562802881,Legendary Creature — Phyrexian Horror,Carl Critchlow
Mwonvuli Ooze,1,1997,1.12,#087500,https://cards.scryfall.io/normal/front/a/a/aa9c6f65-93a1-4913-87e7-a17ebfcc7780.jpg?1562802636,Creature — Ooze,Zina Saunders
Nature's Resurgence,4,1997,0.48,#087500,https://cards.scryfall.io/normal/front/2/d/2df9fb85-f7fa-4617-87bd-4d457c830f46.jpg?1562800043,Sorcery,Scott M. Fischer
Null Rod,2,1997,86.94,#8c8d8b,https://cards.scryfall.io/normal/front/b/c/bc45f2cb-c256-4a0f-879a-c7db5b1a0b94.jpg?1562803033,Artifact,Anson Maddocks
Paradigm Shift,2,1997,5.67,#341aff,https://cards.scryfall.io/normal/front/e/6/e64a17a8-091d-4029-908e-31d6a050b479.jpg?1587857235,Sorcery,Cliff Nielsen
Peacekeeper,3,1997,10.16,#ffffff,https://cards.scryfall.io/normal/front/5/9/592a5683-5f2f-4933-9fc3-5f7773f72f93.jpg?1562800961,Creature — Human,Donato Giancola
Pendrell Mists,4,1997,5.2,#341aff,https://cards.scryfall.io/normal/front/b/9/b902b972-3a93-4e4e-aa77-02ada81e6b95.jpg?1562802967,Enchantment,Andrew Robinson
Psychic Vortex,4,1997,4.56,#341aff,https://cards.scryfall.io/normal/front/3/b/3bc2a419-7122-4eeb-bb64-738a647cfd82.jpg?1562800323,Enchantment,Steve Luke
Scorched Ruins,0,1997,57.78,#8c8d8b,https://cards.scryfall.io/normal/front/7/5/75a4e843-937c-47fb-8768-0f42c5cb4e4f.jpg?1562801558,Land,John Avon
Serenity,2,1997,4.72,#ffffff,https://cards.scryfall.io/normal/front/d/c/dca975ab-b3ee-4584-9f92-860b4c2369f3.jpg?1562803733,Enchantment,Cliff Nielsen
Southern Paladin,4,1997,0.51,#ffffff,https://cards.scryfall.io/normal/front/2/a/2a3c94a1-8455-4521-a0d5-ee2982527b89.jpg?1562799992,Creature — Human Knight,Douglas Shuler
Tariff,2,1997,0.59,#ffffff,https://cards.scryfall.io/normal/front/2/4/24333832-2a87-4810-9443-ec993468d103.jpg?1562799834,Sorcery,Kev Walker
Thran Tome,4,1997,0.73,#8c8d8b,https://cards.scryfall.io/normal/front/6/3/63db7360-fe6e-430f-bfee-a2f80bcb6fec.jpg?1562801178,Artifact,Donato Giancola
Thundermare,6,1997,0.96,#ff1a1a,https://cards.scryfall.io/normal/front/e/9/e936e5cb-0a8e-4348-afea-e5f96b19fe23.jpg?1562804012,Creature — Elemental Horse,Bob Eggleton
Tolarian Entrancer,2,1997,2.63,#341aff,https://cards.scryfall.io/normal/front/c/2/c29dd04a-b3aa-48b6-beef-3314344b84a6.jpg?1562803184,Creature — Human Wizard,Bryan Talbot
Tolarian Serpent,7,1997,1.11,#341aff,https://cards.scryfall.io/normal/front/9/2/9236a857-c4ca-4de2-a4a2-e0914d16b54b.jpg?1562802201,Creature — Serpent,Stuart Griffin
Tranquil Grove,2,1997,1.97,#087500,https://cards.scryfall.io/normal/front/c/4/c4a145f2-b59d-4728-922c-9bc228451432.jpg?1562803227,Enchantment,Dylan Martens
Urborg Justice,2,1997,2.84,#000000,https://cards.scryfall.io/normal/front/3/9/39f322ff-0b04-41ce-90cd-9896f941e703.jpg?1562800263,Instant,Gary Leach
Urborg Stalker,4,1997,0.95,#000000,https://cards.scryfall.io/normal/front/2/d/2d33e3d5-c608-4ba8-8614-0b9d0385af64.jpg?1562800026,Creature — Horror,Cliff Nielsen
Wave of Terror,3,1997,0.81,#000000,https://cards.scryfall.io/normal/front/d/4/d40ab3e7-9abb-4acc-9932-de03b533722f.jpg?1562803537,Enchantment,Adrian Smith
Well of Knowledge,3,1997,2.62,#8c8d8b,https://cards.scryfall.io/normal/front/5/1/5184b967-f474-4c9b-9a20-65ddb0d6e4f8.jpg?1562800806,Artifact,D. Alexander Gregory
Winding Canyons,0,1997,22.81,#8c8d8b,https://cards.scryfall.io/normal/front/f/2/f26672a8-f4ff-4c64-bb3e-f5072bbc9e3e.jpg?1562804204,Land,John Avon
Xanthic Statue,8,1997,0.49,#8c8d8b,https://cards.scryfall.io/normal/front/8/b/8becb285-cd91-4de0-af59-ddaa7d8c5366.jpg?1562802052,Artifact,Hannibal King
