name,cmc,release_year,price,color,image,type_line,artist
Aatchik- Emerald Radian,6,2025,0.14,#d78f42,https://cards.scryfall.io/normal/front/f/b/fbdaa29b-85ff-4a06-b27e-fcdbdfd4a3fe.jpg?1738356563,Legendary Creature — Insect Druid,Loïc Canavaggia
Afterburner Expert,3,2025,0.12,#087500,https://cards.scryfall.io/normal/front/5/5/555e1bfc-6d07-4979-a914-b2bd1fb031f2.jpg?1738356471,Creature — Goblin Artificer,April Prime
Agonasaur Rex,5,2025,0.62,#087500,https://cards.scryfall.io/normal/front/5/b/5b11ec26-9e07-45e1-bcaa-5d44d1231586.jpg?1738356473,Creature — Dinosaur,Lucas Graciano
Basri- Tomorrow's Champion,1,2025,0.13,#ffffff,https://cards.scryfall.io/normal/front/9/9/991270fa-a391-4c2e-bd9a-19151386fb67.jpg?1738356108,Legendary Creature — Human Knight,Kai Carpenter
Bleachbone Verge,0,2025,7.01,#d78f42,https://cards.scryfall.io/normal/front/5/2/52dcdabd-a186-45fe-9fee-6c0f1afeaf16.jpg?1738356877,Land,Mark Tedin
Bloodghast,2,2025,0.96,#000000,https://cards.scryfall.io/normal/front/f/d/fdceefe6-f083-4955-b53a-8e6f8aeb2083.jpg?1738356290,Creature — Vampire Spirit,Francisco Badilla
Boommobile,4,2025,0.09,#ff1a1a,https://cards.scryfall.io/normal/front/9/3/930c8289-4043-401a-8a7f-22349b7148b4.jpg?1738356377,Artifact — Vehicle,Alexandr Leskinen
Brightglass Gearhulk,4,2025,2.93,#d78f42,https://cards.scryfall.io/normal/front/3/d/3dea5b45-925c-4732-8e9d-fa8232792736.jpg?1738356581,Artifact Creature — Construct,José Parodi
Bulwark Ox,2,2025,0.22,#ffffff,https://cards.scryfall.io/normal/front/1/0/106944b2-f3ae-4350-be33-61b9f92fc92f.jpg?1738356118,Creature — Ox Mount,Brent Hollowell
Burnout Bashtronaut,1,2025,0.18,#ff1a1a,https://cards.scryfall.io/normal/front/4/d/4db66e7b-cb7a-4d86-a563-d570946aeb0d.jpg?1738356386,Creature — Goblin Warrior,Andrea Piparo
Captain Howler- Sea Scourge,4,2025,0.19,#d78f42,https://cards.scryfall.io/normal/front/0/9/0957c90f-e10d-40f8-a4be-9e9ef623dd43.jpg?1738356600,Legendary Creature — Shark Pirate,Mirko Failoni
Caradora- Heart of Alacria,4,2025,0.13,#d78f42,https://cards.scryfall.io/normal/front/1/2/1256d22d-a2a9-41fb-b669-0661ba230bc7.jpg?1738356600,Legendary Creature — Human Knight,Mirko Failoni
Chandra- Spark Hunter,4,2025,2.28,#ff1a1a,https://cards.scryfall.io/normal/front/1/1/11f9b98e-48a1-491e-bdab-6e94e4ec747a.jpg?1739031957,Legendary Planeswalker — Chandra,Devin Elle Kurtz
Coalstoke Gearhulk,5,2025,0.32,#d78f42,https://cards.scryfall.io/normal/front/7/3/73431628-b9b0-41e6-8e9b-8a090939b0c1.jpg?1738356621,Artifact Creature — Construct,Nino Vecia
Count on Luck,3,2025,0.34,#ff1a1a,https://cards.scryfall.io/normal/front/8/f/8f31beae-9b8f-4c32-af84-9f3ee767ba1d.jpg?1738356392,Enchantment,Michal Ivan
Cryptcaller Chariot,4,2025,0.23,#000000,https://cards.scryfall.io/normal/front/a/0/a0c8259c-055e-4bff-b945-c0ecb057a8f0.jpg?1738356294,Artifact — Vehicle,Aaron Miller
Cursecloth Wrappings,4,2025,0.21,#000000,https://cards.scryfall.io/normal/front/d/5/d5803b32-4a81-46c2-9b10-3198a709611d.jpg?1738356300,Artifact,Dominik Mayer
