name,cmc,release_year,price,color,image,type_line,artist
Angel of Finality,4,2021,0.2,#ffffff,https://cards.scryfall.io/normal/front/c/3/c3dc3acf-ec09-4c24-ade6-6f4dd30bd0a8.jpg?1631585813,Creature — Angel,Howard Lyon
Apex of Power,10,2021,0.26,#ff1a1a,https://cards.scryfall.io/normal/front/d/c/dc922e89-c816-476a-82c3-3c6b9fd196a9.jpg?1631586913,Sorcery,Svetlin Velinov
Arcane Endeavor,7,2021,0.25,#341aff,https://cards.scryfall.io/normal/front/7/8/7886d4e9-003c-4978-a48d-4743fbc38985.jpg?1631584838,Sorcery,Justyna Dura
Argentum Armor,6,2021,0.41,#8c8d8b,https://cards.scryfall.io/normal/front/f/b/fb1b7468-85f9-472e-9f7c-b268f84aea1c.jpg?1631588793,Artifact — Equipment,Matt Cavotta
Ashen Rider,8,2021,0.23,#d78f42,https://cards.scryfall.io/normal/front/d/a/dae91853-6487-46db-8f09-8aa4c2e19e5f.jpg?1631588274,Creature — Archon,Chris Rahn
Atarka- World Render,7,2021,0.48,#d78f42,https://cards.scryfall.io/normal/front/3/5/35ad1ce5-6054-4f0c-8fbe-636be576d408.jpg?1631588294,Legendary Creature — Dragon,Karl Kopinski
Bag of Devouring,1,2021,0.15,#000000,https://cards.scryfall.io/normal/front/d/1/d183e52b-432d-4b4d-803c-33f7a5f178f1.jpg?1631584991,Artifact,Sean Murray
Bag of Tricks,2,2021,0.13,#087500,https://cards.scryfall.io/normal/front/f/0/f0b22a3e-90b0-4dde-8a63-789bab92ba01.jpg?1631585329,Artifact,Jakub Kasper
Baleful Strix,2,2021,1.86,#d78f42,https://cards.scryfall.io/normal/front/3/e/3e417331-84ec-4513-8022-e93ffc260a38.jpg?1631588316,Artifact Creature — Bird,Nils Hamm
Basilisk Collar,1,2021,1.9,#8c8d8b,https://cards.scryfall.io/normal/front/0/d/0d85fb76-2ae9-425b-9c5e-2c63471c9599.jpg?1631588813,Artifact — Equipment,Howard Lyon
Bedevil,3,2021,0.51,#d78f42,https://cards.scryfall.io/normal/front/f/f/ffd34d49-9c77-499d-a9ad-a491f5d169d0.jpg?1631588360,Instant,Seb McKinnon
Belt of Giant Strength,2,2021,0.4,#087500,https://cards.scryfall.io/normal/front/4/e/4ef2b9aa-4f7c-4640-bb34-9775e1be0935.jpg?1631585349,Artifact — Equipment,Viko Menezes
Berserker's Frenzy,3,2021,0.2,#ff1a1a,https://cards.scryfall.io/normal/front/3/6/36b50ed5-321f-4840-82d7-54fec200984d.jpg?1631585156,Instant,Caio Monteiro
Bogardan Hellkite,8,2021,0.3,#ff1a1a,https://cards.scryfall.io/normal/front/2/2/22dd2242-2fd8-4752-886c-fc6dbabcf89a.jpg?1631586933,Creature — Dragon,Scott M. Fischer
Canopy Vista,0,2021,0.72,#d78f42,https://cards.scryfall.io/normal/front/6/0/602f0a45-1fe8-4557-bcde-40932b6e7065.jpg?1631589423,Land — Forest Plains,Adam Paquette
