name,cmc,release_year,price,color,image,type_line,artist
Aerial Caravan,6,1999,0.35,#341aff,https://cards.scryfall.io/normal/front/a/d/adac91af-5165-4779-99f7-e75c83fa5d5d.jpg?1562382540,Creature — Human Soldier,DiTerlizzi
Armistice,3,1999,0.34,#ffffff,https://cards.scryfall.io/normal/front/1/e/1eb4402a-f263-4f82-b4c0-cf0aa58dc946.jpg?1562379446,Enchantment,Dan Frazier
Assembly Hall,5,1999,0.36,#8c8d8b,https://cards.scryfall.io/normal/front/1/6/1676ccbb-91d2-4f26-b3a5-ccb1a21bdebf.jpg?1562379426,Artifact,Val Mayerik
Bargaining Table,5,1999,0.47,#8c8d8b,https://cards.scryfall.io/normal/front/8/5/85da9395-42e9-4408-832d-74ea4b01256b.jpg?1562381837,Artifact,Scott M. Fischer
Battle Squadron,5,1999,0.53,#ff1a1a,https://cards.scryfall.io/normal/front/3/7/37d55504-ee04-4a5a-a952-9ec5dc2db413.jpg?1562379928,Creature — Goblin,Mark Tedin
Bifurcate,4,1999,0.5,#087500,https://cards.scryfall.io/normal/front/d/e/dedb483e-b2c6-46c6-b02b-a49599d33521.jpg?1562383500,Sorcery,John Matson
Black Market,5,1999,7.86,#000000,https://cards.scryfall.io/normal/front/0/5/05976e5c-b46c-431e-9dbd-1dc5fad3536c.jpg?1562378950,Enchantment,Jeff Easley
Blood Hound,3,1999,0.37,#ff1a1a,https://cards.scryfall.io/normal/front/b/a/baa1e796-809c-49af-a84e-ec088f7f48f8.jpg?1562382564,Creature — Dog,Bradley Williams
Blood Oath,4,1999,0.31,#ff1a1a,https://cards.scryfall.io/normal/front/f/1/f1556a12-ff45-4a12-988a-63615b3799a9.jpg?1562383986,Instant,Mike Ploog
Brawl,5,1999,0.35,#ff1a1a,https://cards.scryfall.io/normal/front/3/f/3f4e783c-0717-4127-bd7b-885ca617ca29.jpg?1562380385,Instant,Edward P. Beard, Jr.
Bribery,5,1999,14.23,#341aff,https://cards.scryfall.io/normal/front/d/f/dfc0ea8a-62f6-49e8-8eec-9748870bc596.jpg?1562383504,Sorcery,Andrew Robinson
Caller of the Hunt,3,1999,1.32,#087500,https://cards.scryfall.io/normal/front/c/0/c0e8e1cf-0a47-4ce4-889a-091229d0e466.jpg?1562383014,Creature — Human,Clyde Caldwell
Cateran Overlord,7,1999,0.46,#000000,https://cards.scryfall.io/normal/front/e/8/e8a1ffcb-40a7-423f-b28a-b5b4c1c9ffd0.jpg?1562383526,Creature — Horror Mercenary,Michael Sutfin
