name,cmc,release_year,price,color,image,type_line,artist
Adarkar Wastes,0,2024,0.4,#d78f42,https://cards.scryfall.io/normal/front/3/9/395ed6cd-8027-4b11-a1ce-5f0bbbd2a50b.jpg?1726285347,Land,Piotr Dura
Aesi- Tyrant of Gyre Strait,6,2024,6.83,#d78f42,https://cards.scryfall.io/normal/front/6/7/673c21f8-02b6-4ac4-b2fc-df065b4ac662.jpg?1726285172,Legendary Creature — Serpent,Viktor Titov
Aether Gale,5,2024,0.15,#341aff,https://cards.scryfall.io/normal/front/f/9/f956bdf3-6b1d-4730-98f6-ba89d3a12b8b.jpg?1726284625,Sorcery,Jack Wang
Aminatou's Augury,8,2024,0.23,#341aff,https://cards.scryfall.io/normal/front/5/0/503448da-d14f-4759-85b6-0db2e90e0241.jpg?1726284397,Sorcery,Loïc Canavaggia
Aminatou- Veil Piercer,4,2024,0.68,#d78f42,https://cards.scryfall.io/normal/front/9/f/9f868023-6035-403d-ba91-7a4840c6c392.jpg?1726596831,Legendary Creature — Human Wizard,David Palumbo
Ancient Cellarspawn,3,2024,2.83,#000000,https://cards.scryfall.io/normal/front/2/7/27e2477d-4f04-408d-8c39-8a886ac81f44.jpg?1726284112,Enchantment Creature — Horror,Alexandre Honoré
Arachnogenesis,3,2024,1.3,#087500,https://cards.scryfall.io/normal/front/f/5/f5f18431-64c0-4ae5-bdc1-1e953313f086.jpg?1726284975,Instant,Johannes Voss
Arixmethes- Slumbering Isle,4,2024,0.42,#d78f42,https://cards.scryfall.io/normal/front/b/f/bf561379-4e5f-486a-bcdf-6e08e105316e.jpg?1726285176,Legendary Creature — Kraken,Dimitar Marinski
Arvinox- the Mind Flail,7,2024,0.25,#000000,https://cards.scryfall.io/normal/front/f/8/f81e3110-857c-4074-9c55-7e87c22051c9.jpg?1732545922,Legendary Enchantment Creature — Horror,Nikola Matkovic
Ashaya- Soul of the Wild,5,2024,4.14,#087500,https://cards.scryfall.io/normal/front/0/a/0a74b4e6-f6c9-4fef-a83c-a285a541e720.jpg?1726284976,Legendary Creature — Elemental,Chase Stone
Athreos- Shroud-Veiled,6,2024,0.51,#d78f42,https://cards.scryfall.io/normal/front/f/5/f50ffa76-f704-4d53-a15c-8316b07c1d12.jpg?1726285179,Legendary Enchantment Creature — God,Igor Kieryluk
Augur of Autumn,3,2024,0.68,#087500,https://cards.scryfall.io/normal/front/a/1/a1f8954f-e6c0-4448-8a33-337f02f6fdea.jpg?1726284984,Creature — Human Druid,Billy Christian
Barbflare Gremlin,4,2024,0.14,#ff1a1a,https://cards.scryfall.io/normal/front/8/2/825f509c-272e-4c91-a139-da3c67bd6b33.jpg?1726284171,Creature — Gremlin,Matt Stewart
Basilisk Collar,1,2024,2.29,#8c8d8b,https://cards.scryfall.io/normal/front/5/0/5092ae84-857d-4396-8ea7-190baae33c52.jpg?1726285283,Artifact — Equipment,Howard Lyon
Bedevil,3,2024,0.48,#d78f42,https://cards.scryfall.io/normal/front/7/d/7dea7997-546d-474a-b362-31714abe2bb5.jpg?1726284470,Instant,Nicholas Gregory
Biomass Mutation,2,2024,0.12,#d78f42,https://cards.scryfall.io/normal/front/a/1/a16aa6bf-547f-4d95-82ca-79a4ee5b6212.jpg?1726285187,Instant,Dan Murayama Scott
Blackcleave Cliffs,0,2024,1.28,#d78f42,https://cards.scryfall.io/normal/front/f/7/f75715ce-744f-409c-aeb1-e66eb9186a74.jpg?1726285365,Land,Yeong-Hao Han
Blasphemous Act,9,2024,1.69,#ff1a1a,https://cards.scryfall.io/normal/front/1/a/1a70336f-cf41-4b9e-b69a-7ae71ef0bc04.jpg?1726284926,Sorcery,Daarken
Body of Knowledge,5,2024,0.14,#341aff,https://cards.scryfall.io/normal/front/1/8/185b2e8f-ab37-42e4-b3a1-f38b19a2e05a.jpg?1726284639,Creature — Avatar,Clint Cearley
Braids- Arisen Nightmare,3,2024,3.99,#000000,https://cards.scryfall.io/normal/front/9/f/9f8937d6-a1a0-4930-968f-29fa611528e5.jpg?1726284763,Legendary Creature — Nightmare,Heonhwa Choe
Brash Taunter,5,2024,0.39,#ff1a1a,https://cards.scryfall.io/normal/front/2/7/275f8721-a6e5-489b-851f-1676aad5ec39.jpg?1726284937,Creature — Goblin,Edgar Sánchez Hidalgo
Cackling Counterpart,3,2024,0.16,#341aff,https://cards.scryfall.io/normal/front/e/b/eb26e2dd-a81b-46a5-9208-c6b3d2548fbb.jpg?1726284398,Instant,Zezhou Chen
Canyon Slough,0,2024,0.15,#d78f42,https://cards.scryfall.io/normal/front/d/e/dee171ce-be99-4a1c-8cd6-3fa66ba6cecc.jpg?1726285375,Land — Swamp Mountain,Titus Lunter
Castle Vantress,0,2024,0.21,#341aff,https://cards.scryfall.io/normal/front/d/e/dead85f7-865c-4f7d-ad6c-014d4e90f8be.jpg?1726285380,Land,John Avon
Caves of Koilos,0,2024,0.57,#d78f42,https://cards.scryfall.io/normal/front/8/7/875fad57-4048-47ef-93c3-5cfa2fcee360.jpg?1726285382,Land,Julian Kok Joon Wen
Cemetery Tampering,3,2024,0.19,#000000,https://cards.scryfall.io/normal/front/b/6/b6d4cf14-c43e-454b-ae76-3678617067f8.jpg?1726284775,Enchantment,Taras Susak
Chaos Warp,3,2024,0.51,#ff1a1a,https://cards.scryfall.io/normal/front/2/5/2501b5b8-32f1-4bac-b186-d9331702226c.jpg?1726284937,Instant,Trevor Claxton
Citanul Hierophants,4,2024,0.19,#087500,https://cards.scryfall.io/normal/front/f/3/f378ee17-bf8b-4a83-b42e-86da10817dba.jpg?1726284455,Creature — Human Druid,Zezhou Chen
Combustible Gearhulk,6,2024,0.2,#ff1a1a,https://cards.scryfall.io/normal/front/c/8/c80e620e-bece-4c48-9dd6-7bcdacabf521.jpg?1726284948,Artifact Creature — Construct,Daarken
Convert to Slime,5,2024,0.17,#d78f42,https://cards.scryfall.io/normal/front/a/4/a4dfb147-10f6-49f1-b777-12125e87189b.jpg?1726284238,Sorcery,LA Draws
Cramped Vents // Access Maze,11,2024,0.21,#000000,https://cards.scryfall.io/normal/front/7/b/7ba1e27e-ed0d-438c-9ec6-a48a04718512.jpg?1726780564,Enchantment — Room // Enchantment — Room,Arthur Yuan
Culling Ritual,4,2024,0.7,#d78f42,https://cards.scryfall.io/normal/front/b/c/bccb063c-6bd5-411f-86ce-9a7c054e34d3.jpg?1743350802,Sorcery,Lorenzo Mastroianni
Curator Beastie,6,2024,0.18,#087500,https://cards.scryfall.io/normal/front/8/3/83eafcd9-0918-43a8-a1be-13deec424235.jpg?1726284195,Creature — Beast,Nils Hamm
Deadbridge Chant,6,2024,0.15,#d78f42,https://cards.scryfall.io/normal/front/e/6/e67b8f21-c173-4d1d-8224-2eba4bcc6975.jpg?1726285190,Enchantment,Zoltan Boros
Deathcap Cultivator,2,2024,0.12,#d78f42,https://cards.scryfall.io/normal/front/1/7/17f9339a-d327-4239-a0d8-12f7ff58982b.jpg?1726285008,Creature — Human Druid,Karla Ortiz
Deathmist Raptor,3,2024,0.15,#087500,https://cards.scryfall.io/normal/front/e/d/ed6e6cf5-8fb7-4ba6-943a-e5aa14a3ee92.jpg?1726285012,Creature — Dinosaur Beast,Filip Burburan
Decree of Pain,8,2024,0.23,#000000,https://cards.scryfall.io/normal/front/b/d/bd594aeb-f5cc-4435-8ea8-c35c5824b58c.jpg?1726284782,Sorcery,Mathias Kollros
Deluge of Doom,3,2024,0.11,#000000,https://cards.scryfall.io/normal/front/9/4/948927b2-087a-4f57-844e-68fc8ab01bc0.jpg?1734096494,Sorcery,Nereida
Demolisher Spawn,7,2024,0.19,#087500,https://cards.scryfall.io/normal/front/1/6/16b97600-e4cf-4b9e-8f2d-2eb74298eb54.jpg?1726284204,Enchantment Creature — Horror,Nino Is
Demonic Covenant,6,2024,0.14,#000000,https://cards.scryfall.io/normal/front/9/0/90e9b488-37fd-42db-b0f2-b6c5a15a6e36.jpg?1726284133,Kindred Enchantment — Demon,LA Draws
Demon of Fate's Design,6,2024,0.2,#000000,https://cards.scryfall.io/normal/front/0/d/0d3668fe-78d9-4c2c-8c83-5cace9d39e03.jpg?1726284797,Enchantment Creature — Demon,Fajareka Setiawan
Dig Through Time,8,2024,0.32,#341aff,https://cards.scryfall.io/normal/front/5/7/572b3180-9822-4885-b81c-b1bf8aca5a5e.jpg?1726284660,Instant,Ryan Yee
Disorienting Choice,4,2024,0.25,#087500,https://cards.scryfall.io/normal/front/a/7/a756a35d-a630-41a2-8b3d-6f1bafd7409a.jpg?1726284207,Sorcery,Mirko Failoni
Doomwake Giant,5,2024,0.24,#000000,https://cards.scryfall.io/normal/front/d/b/db8ff080-04d8-43c6-a8a5-1bf4eabf01ca.jpg?1726284797,Enchantment Creature — Giant,Kev Walker
Dragonskull Summit,0,2024,0.99,#d78f42,https://cards.scryfall.io/normal/front/3/b/3b96a40e-828a-4cec-99cd-130dbcbdc67c.jpg?1726285394,Land,Alayna Danner
Dream Eater,6,2024,0.16,#341aff,https://cards.scryfall.io/normal/front/c/7/c721d449-fc77-4d86-8baf-158181e37087.jpg?1726284665,Creature — Nightmare Sphinx,Daarken
Drownyard Temple,0,2024,0.13,#8c8d8b,https://cards.scryfall.io/normal/front/a/e/ae9a7d45-fec6-404e-965e-68e463d65fbf.jpg?1726285397,Land,John Avon
Dryad Arbor,0,2024,2.06,#087500,https://cards.scryfall.io/normal/front/e/3/e3ddbebf-72cd-4d1b-ba0d-d94934654ab7.jpg?1726285400,Land Creature — Forest Dryad,Eric Fortune
Enchanter's Bane,2,2024,0.15,#ff1a1a,https://cards.scryfall.io/normal/front/3/f/3f053af0-9a08-44e5-be57-6d0fabfde31a.jpg?1726284949,Enchantment,Steve Prescott
Entreat the Angels,3,2024,0.21,#ffffff,https://cards.scryfall.io/normal/front/f/f/ff4411bc-ed4e-4d54-9e1b-21fc77b0e415.jpg?1726284563,Sorcery,Todd Lockwood
Exotic Orchard,0,2024,0.2,#8c8d8b,https://cards.scryfall.io/normal/front/a/0/a0e58240-0a3e-4abf-b296-b97045de4677.jpg?1726285408,Land,Steven Belledin
Experimental Lab // Staff Room,7,2024,0.26,#087500,https://cards.scryfall.io/normal/front/0/e/0ee64079-76f2-49da-bd62-3d22dc1ec0c0.jpg?1726780622,Enchantment — Room // Enchantment — Room,Arthur Yuan
Extravagant Replication,6,2024,0.29,#341aff,https://cards.scryfall.io/normal/front/c/8/c8f6f1f4-a4ab-48dc-9520-0852e6b6ce20.jpg?1726284671,Enchantment,Pauline Voss
Ezuri's Predation,8,2024,0.62,#087500,https://cards.scryfall.io/normal/front/9/a/9a6cd6f6-ae6e-4a77-95ca-64c6882357d5.jpg?1726285024,Sorcery,Uriah Voth
Fate Unraveler,4,2024,1.35,#000000,https://cards.scryfall.io/normal/front/3/0/30250c4d-2c16-4d03-874e-aec39d8e72a9.jpg?1726284820,Enchantment Creature — Hag,David Palumbo
