name,cmc,release_year,price,color,image,type_line,artist
Hardy of Myra's Marvels,4,2022,0.05,#087500,https://cards.scryfall.io/normal/front/8/0/80225482-6566-41fb-ade7-d9646426a4be.jpg?1674173530,Legendary Creature — Elf Performer,Gaboleps
Haunted House,0,2022,0.23,#8c8d8b,https://cards.scryfall.io/normal/front/0/f/0f8d4551-3adc-4ce4-bcea-1a555208de8b.jpg?1673915771,Artifact — Attraction,Dmitry Burmak
How Is This a Par Three?!,4,2022,0.06,#341aff,https://cards.scryfall.io/normal/front/c/4/c49e47aa-563d-4501-bbb3-2442b4ca037d.jpg?1673913569,Enchantment,Mike Burns
Ignacio of Myra's Marvels,4,2022,0.05,#ff1a1a,https://cards.scryfall.io/normal/front/8/b/8bb6342b-0b9e-4379-b433-70bbaeb04c19.jpg?1673914333,Legendary Creature — Lizard Performer,Gaboleps
It Came from Planet Glurg,2,2022,0.2,#d78f42,https://cards.scryfall.io/normal/front/c/9/c93330c2-b79b-4211-87ca-6ebc45b70dd9.jpg?1673914900,Legendary Creature — Alien Ooze,Marco Bucci
Jermane- Pride of the Circus,2,2022,0.05,#087500,https://cards.scryfall.io/normal/front/4/b/4b423097-a056-4673-bd7e-ca94a41a7aee.jpg?1674173551,Legendary Creature — Cat Performer,Alexander Mokhov
Katerina of Myra's Marvels,4,2022,0.05,#ffffff,https://cards.scryfall.io/normal/front/1/9/191da6ec-22a5-4eab-a016-01cd588cce9f.jpg?1673913188,Legendary Creature — Human Performer,Gaboleps
Killer Cosplay,1,2022,0.15,#087500,https://cards.scryfall.io/normal/front/9/5/95c0ac1f-8e40-427e-832c-4d1c6d2ce41c.jpg?1673914603,Artifact — Equipment,Leonardo Santanna
Knife and Death,4,2022,0.04,#000000,https://cards.scryfall.io/normal/front/7/b/7b4b0c89-e811-426c-b185-6d51946c4235.jpg?1673913903,Sorcery,Caio Monteiro
"Lifetime" Pass Holder,1,2022,0.16,#000000,https://cards.scryfall.io/normal/front/f/e/fede7f75-0dff-4f3e-816d-e52b43e8b33b.jpg?1680048203,Creature — Zombie Guest,Jeff Miracola
Lila- Hospitality Hostess,4,2022,0.08,#d78f42,https://cards.scryfall.io/normal/front/c/6/c6f5873d-2c62-4f46-b3be-056f6c25fe22.jpg?1673914909,Legendary Creature — Elf Employee,Yangtian Li
Log Flume,0,2022,0.1,#8c8d8b,https://cards.scryfall.io/normal/front/c/0/c0b29fde-e065-4edf-96e7-88318b61c260.jpg?1673915877,Artifact — Attraction,Marco Bucci
Magar of the Magic Strings,3,2022,0.21,#d78f42,https://cards.scryfall.io/normal/front/a/6/a6f2ba13-cd72-4f7a-8443-8e3962f2ac46.jpg?1682551287,Legendary Creature — Minotaur Performer,Tomek Larek
Main Event Horizon,5,2022,0.04,#ffffff,https://cards.scryfall.io/normal/front/3/1/315c4a63-2561-4c52-908f-7d1c08e1d9a7.jpg?1673913224,Sorcery,Mike Burns
Meet and Greet "Sisay",2,2022,0.06,#d78f42,https://cards.scryfall.io/normal/front/4/6/46c2e47d-f537-4108-b548-37b294482af6.jpg?1686634973,Legendary Creature — Elf Performer,Setor Fiadzigbey
Memory Test,0,2022,0.1,#8c8d8b,https://cards.scryfall.io/normal/front/7/e/7eb35be9-4fe3-4db7-81d6-d66f5e399d03.jpg?1673915893,Artifact — Attraction,Setor Fiadzigbey
Merry-Go-Round,0,2022,0.13,#8c8d8b,https://cards.scryfall.io/normal/front/9/d/9df9d6db-5b97-464b-a880-364fa33567e8.jpg?1673915910,Artifact — Attraction,Carl Critchlow
Mobile Clone,4,2022,0.04,#341aff,https://cards.scryfall.io/normal/front/f/0/f080ab50-c78c-4a27-a7e5-abfbd93f4e41.jpg?1673913589,Sorcery,Setor Fiadzigbey
Myra the Magnificent,4,2022,0.23,#d78f42,https://cards.scryfall.io/normal/front/5/e/5e57baea-00ee-49dc-80ce-a8c11a67a6db.jpg?1673914952,Legendary Creature — Human Performer,Eric Wilkerson
Nocturno of Myra's Marvels,4,2022,0.05,#000000,https://cards.scryfall.io/normal/front/a/f/af1d19cd-e51d-4cee-97ca-1aa646d5bf30.jpg?1673913965,Legendary Creature — Vampire Performer,Gaboleps
Omniclown Colossus // Pie-roclasm,10,2022,0.04,#ff1a1a,https://cards.scryfall.io/normal/front/2/0/209db1d7-844a-4eee-bdf2-319741f4cefe.jpg?1673914374,Artifact Creature — Clown Robot // Sorcery — Adventure,Ralph Horsley
Opening Ceremony,6,2022,0.17,#d78f42,https://cards.scryfall.io/normal/front/1/7/1725526f-9a18-4cbd-83cf-16334aa56e76.jpg?1673914397,Sorcery,Greg Bobrowski
Overgrown Tomb,0,2022,20.28,#d78f42,https://cards.scryfall.io/normal/front/b/a/ba5de5eb-442d-48de-bb5a-e316ea44520d.jpg?1673916815,Land — Swamp Forest,Cliff Childs
Phone a Friend,5,2022,0.16,#341aff,https://cards.scryfall.io/normal/front/d/a/da66e33a-3a11-494f-9c23-8e410f7cdae4.jpg?1673913645,Sorcery,Ben Wootten
Photo Op,1,2022,0.1,#000000,https://cards.scryfall.io/normal/front/5/8/58eb480e-c7e7-4177-83b7-ebd4334b15f0.jpg?1673913977,Sorcery,Setor Fiadzigbey
Plate Spinning,5,2022,0.1,#341aff,https://cards.scryfall.io/normal/front/b/a/ba43188f-ac49-4c6a-b53c-9170fe047aa5.jpg?1673913660,Enchantment,Raluca Marinescu
Push Your Luck,0,2022,0.11,#8c8d8b,https://cards.scryfall.io/normal/front/b/7/b75a60cc-4561-4f96-9df1-9cbe9545f1dc.jpg?1673915979,Artifact — Attraction,Sebastian Giacobino
Sacred Foundry,0,2022,24.86,#d78f42,https://cards.scryfall.io/normal/front/c/3/c3142a41-8718-4955-9fec-18f3d4875493.jpg?1673916825,Land — Mountain Plains,Cliff Childs
Saw in Half,3,2022,4.41,#000000,https://cards.scryfall.io/normal/front/0/5/05e6a7bc-a35a-4e68-99a0-be264553b5de.jpg?1673914032,Instant,Sebastian Giacobino
Solaflora- Intergalactic Icon,5,2022,0.05,#ffffff,https://cards.scryfall.io/normal/front/1/a/1a97764c-0d47-4cca-8a02-2b9aade662e1.jpg?1673913326,Legendary Creature — Human Guest,Aaron J. Riley
Sole Performer,4,2022,0.04,#087500,https://cards.scryfall.io/normal/front/e/6/e65e8d13-10b1-4d0b-813f-c45058560e5c.jpg?1673914702,Creature — Elf Performer,Anna Christenson
Souvenir T-Shirt,3,2022,0.03,#8c8d8b,https://cards.scryfall.io/normal/front/2/6/267c468d-7faa-43f9-8221-1640c76403b9.jpg?1673915103,Artifact — Equipment,Michael Phillippi
Space Beleren,4,2022,0.4,#d78f42,https://cards.scryfall.io/normal/front/1/4/14ddb2e7-6bc6-43ce-aeec-175a0ce17ed5.jpg?1673914977,Legendary Planeswalker — Jace,Tyler Jacobson
Spelling Bee,3,2022,0.05,#087500,https://cards.scryfall.io/normal/front/4/0/40ceb595-33cd-4b5c-8a23-83b1cd5709d0.jpg?1673914712,Creature — Alien Insect,Caroline Gariba
Standard Procedure,0,2022,0.16,#8c8d8b,https://cards.scryfall.io/normal/front/d/4/d4a72769-f691-48c1-939f-54df244fb209.jpg?1673912973,Instant,Igor Grechanyi
Starlight Spectacular,4,2022,0.58,#ffffff,https://cards.scryfall.io/normal/front/d/e/de25090e-dd32-4267-a661-da3083d1737a.jpg?1673913336,Enchantment,Marco Bucci
Steam Vents,0,2022,34.32,#d78f42,https://cards.scryfall.io/normal/front/a/f/af478684-ea34-4275-ab45-a9512aaa0758.jpg?1673916807,Land — Island Mountain,Piotr Dura
Stomping Ground,0,2022,19.72,#d78f42,https://cards.scryfall.io/normal/front/e/1/e1dd057e-1f38-4a5f-819c-f3af9134fecf.jpg?1673916782,Land — Mountain Forest,Bruce Brenneise
Storybook Ride,0,2022,0.36,#8c8d8b,https://cards.scryfall.io/normal/front/a/4/a42aeb2e-26ca-49b1-8e4d-1454c3783a84.jpg?1673916206,Artifact — Attraction,Dmitry Burmak
Surprise Party,3,2022,0.05,#ffffff,https://cards.scryfall.io/normal/front/3/3/33dcfb90-8720-4a85-ab5b-169668871bb2.jpg?1673913348,Enchantment,Sean Murray
Swinging Ship,0,2022,0.15,#8c8d8b,https://cards.scryfall.io/normal/front/b/0/b0782b5d-57a9-4595-8f35-18d1881263f8.jpg?1673916285,Artifact — Attraction,Mike Burns
Tchotchke Elemental,1,2022,0.05,#087500,https://cards.scryfall.io/normal/front/6/5/658d1a66-27dc-45fa-9b2a-91b012b1a86f.jpg?1673914744,Creature — Elemental,Sean Murray
Temple Garden,0,2022,18.69,#d78f42,https://cards.scryfall.io/normal/front/4/3/43609973-6c01-4f03-9e08-a347364dfa76.jpg?1673916791,Land — Forest Plains,Piotr Dura
The Most Dangerous Gamer,4,2022,0.1,#d78f42,https://cards.scryfall.io/normal/front/a/0/a08b8ff8-13e4-46e7-b028-d055e4548f6a.jpg?1673914943,Legendary Creature — Human Gamer Guest,Aaron J. Riley
Treacherous Trapezist,3,2022,0.04,#341aff,https://cards.scryfall.io/normal/front/4/5/456149a1-0f15-466a-8d07-803efb5721d5.jpg?1673913713,Creature — Porcupine Performer,Dave Greco
Truss- Chief Engineer,2,2022,0.06,#d78f42,https://cards.scryfall.io/normal/front/7/3/73b6f092-08b9-4c67-836a-28006ea3b2df.jpg?1673915004,Legendary Creature — Vedalken Rogue Employee,Aaron J. Riley
Tug of War,5,2022,0.11,#087500,https://cards.scryfall.io/normal/front/d/b/db51cafc-7177-4644-b149-4bef3b73fea8.jpg?1673914755,Sorcery,Gaboleps
Tunnel of Love,0,2022,0.22,#8c8d8b,https://cards.scryfall.io/normal/front/9/f/9f902fef-5905-4e72-b838-22acdb01ccc8.jpg?1676606558,Artifact — Attraction,Vladimir Krisetskiy
Urza's Fun House,0,2022,0.07,#8c8d8b,https://cards.scryfall.io/normal/front/4/2/42c47a99-965c-4bde-935a-10f28cf5ccba.jpg?1673915165,Land — Urza's,Dmitry Burmak
Vedalken Squirrel-Whacker,4,2022,0.14,#341aff,https://cards.scryfall.io/normal/front/7/b/7bdc091b-c528-4058-ae10-d9b209d5cee8.jpg?1673913747,Creature — Vedalken Guest,Vladimir Krisetskiy
Vorthos- Steward of Myth,2,2022,0.17,#d78f42,https://cards.scryfall.io/normal/front/b/d/bd42cab5-3285-48bf-a8f2-f57a474565ad.jpg?1673914484,Legendary Creature — Human Gamer,Caroline Gariba
Watery Grave,0,2022,32.0,#d78f42,https://cards.scryfall.io/normal/front/8/1/81706879-ec5d-4b17-b4bc-5f7cb37557a5.jpg?1676121803,Land — Island Swamp,Chris Ostrowski
