name,cmc,release_year,price,color,image,type_line,artist
Ace- Fearless Rebel,4,2023,0.08,#087500,https://cards.scryfall.io/normal/front/7/5/75f001a0-8393-4977-84bb-cde39740606c.jpg?1696691787,Legendary Creature — Human Rebel,Colin Boyer
Ace's Baseball Bat,2,2023,0.14,#8c8d8b,https://cards.scryfall.io/normal/front/5/f/5f1132b6-9db6-440c-9e0a-fae6c157e8a3.jpg?1696636787,Legendary Artifact — Equipment,L J Koh
Adipose Offspring,4,2023,0.11,#ffffff,https://cards.scryfall.io/normal/front/6/8/68f91092-b679-46c1-9f0c-3b286ee1d02f.jpg?1696636514,Creature — Alien,John Tedrick
Adric- Mathematical Genius,2,2023,0.2,#341aff,https://cards.scryfall.io/normal/front/1/f/1f290a17-699e-420d-8322-3e28300a0d2e.jpg?1696694562,Legendary Creature — Human Artificer,Billy Christian
Alistair- the Brigadier,4,2023,0.11,#d78f42,https://cards.scryfall.io/normal/front/b/f/bf952d23-291d-42fa-8f2a-e4002a04b95f.jpg?1696636676,Legendary Creature — Human Soldier,Thanh Tuấn
All of History- All at Once,4,2023,0.16,#341aff,https://cards.scryfall.io/normal/front/b/b/bb6c639c-0b8a-4369-b7d0-57aa1f83279a.jpg?1696636550,Sorcery,Néstor Ossandón Leal
Amy Pond,3,2023,0.16,#ff1a1a,https://cards.scryfall.io/normal/front/e/5/e50a2faa-91e3-4e89-ba8d-2cbf7ac005c0.jpg?1696691798,Legendary Creature — Human,Greg Staples
An Unearthly Child,3,2023,0.11,#341aff,https://cards.scryfall.io/normal/front/7/2/72b20b07-2983-4b5e-9351-b8d7a5bcd72a.jpg?1720196483,Enchantment — Saga,Kieran Yanner
As Foretold,3,2023,0.33,#341aff,https://cards.scryfall.io/normal/front/6/d/6dfcd573-dc06-4b2a-9a9a-7e35267ac800.jpg?1696636894,Enchantment,Erion Makuo
Ashad- the Lone Cyberman,4,2023,0.12,#d78f42,https://cards.scryfall.io/normal/front/2/d/2dc19e32-4f78-492f-8586-54ad4ae6fcec.jpg?1696636676,Legendary Artifact Creature — Cyberman,Eric Wilkerson
Astrid Peth,2,2023,0.43,#ffffff,https://cards.scryfall.io/normal/front/4/c/4cda3aa2-5fac-4188-bdad-dc369a089d00.jpg?1696636517,Legendary Creature — Human,Ekaterina Burmak
Auton Soldier,6,2023,8.01,#341aff,https://cards.scryfall.io/normal/front/4/c/4cc35b82-a233-4460-968e-d90980fb2074.jpg?1717873693,Artifact Creature — Alien Soldier,Greg Opalinski
Barbara Wright,2,2023,4.12,#ffffff,https://cards.scryfall.io/normal/front/4/1/414bdd33-549d-4690-917c-ea48decffbbb.jpg?1696691791,Legendary Creature — Human Advisor,Irina Nordsol
Become the Pilot,5,2023,0.08,#341aff,https://cards.scryfall.io/normal/front/1/5/15927163-f203-4d45-b78f-70eafb941bfd.jpg?1700296245,Enchantment — Aura,Irina Nordsol
Bessie- the Doctor's Roadster,2,2023,0.14,#8c8d8b,https://cards.scryfall.io/normal/front/e/5/e5bb585d-2b49-44a0-93d0-98dc8e0727c2.jpg?1696636790,Legendary Artifact — Vehicle,David Auden Nash
Bill Potts,4,2023,0.08,#ff1a1a,https://cards.scryfall.io/normal/front/7/4/74185710-3877-4080-b1d2-014fabbc7186.jpg?1696691798,Legendary Creature — Human,Kieran Yanner
Blasphemous Act,9,2023,1.51,#ff1a1a,https://cards.scryfall.io/normal/front/3/4/34e5d93b-2f1f-43ed-b8ff-ee00d98eb46c.jpg?1696644883,Sorcery,Eliz Roxs
Blink,4,2023,0.11,#d78f42,https://cards.scryfall.io/normal/front/0/3/032adfbd-3898-410c-acf0-79b88f924520.jpg?1696636680,Enchantment — Saga,Colin Boyer
Canopy Vista,0,2023,0.17,#d78f42,https://cards.scryfall.io/normal/front/1/1/11b93de5-52e6-4a30-88e9-e636f18dccc8.jpg?1696637001,Land — Forest Plains,Zhillustrator
