name,cmc,release_year,price,color,image,type_line,artist
Ambition's Cost,4,1999,19.69,#000000,https://cards.scryfall.io/normal/front/0/e/0e0b1613-e879-4c28-b27e-f3997b9ebccd.jpg?1562255832,Sorcery,Junko Taguchi
Balance of Power,5,1999,34.33,#341aff,https://cards.scryfall.io/normal/front/a/e/ae27edb4-424b-4a2f-a588-d3b60c8d78e5.jpg?1562257521,Sorcery,Quan Xuejun
Borrowing the East Wind,2,1999,75.31,#087500,https://cards.scryfall.io/normal/front/9/6/96ba9014-d750-4924-aa6f-8b9f421807f9.jpg?1562257056,Sorcery,Gao Yan
Burning of Xinye,6,1999,53.22,#ff1a1a,https://cards.scryfall.io/normal/front/3/3/33a1fe45-52d2-4c50-bedc-eee156ab69c8.jpg?1562256064,Sorcery,Yang Hong
Cao Cao- Lord of Wei,5,1999,32.18,#000000,https://cards.scryfall.io/normal/front/d/7/d7e5a530-c954-4696-85ce-6afaf7de1808.jpg?1562257983,Legendary Creature — Human Soldier,Gao Jianzhang
Cao Ren- Wei Commander,4,1999,101.79,#000000,https://cards.scryfall.io/normal/front/4/f/4f7e8366-82ba-4df0-b9df-7d0aa9b972eb.jpg?1562256092,Legendary Creature — Human Soldier Warrior,Junko Taguchi
Capture of Jingzhou,5,1999,150.0,#341aff,https://cards.scryfall.io/normal/front/d/2/d2df84f2-08e8-43e4-825f-dccfe096d92b.jpg?1562257980,Sorcery,Jack Wei
Diaochan- Artful Beauty,4,1999,132.68,#ff1a1a,https://cards.scryfall.io/normal/front/6/1/6180c476-dadf-4c03-ab1e-639386bd4319.jpg?1562256557,Legendary Creature — Human Advisor,Miao Aili
Dong Zhou- the Tyrant,5,1999,152.98,#ff1a1a,https://cards.scryfall.io/normal/front/5/1/51ccdca0-2c29-4b5c-ba5a-364cc6945801.jpg?1562256094,Legendary Creature — Human Soldier,Inoue Junichi
Eightfold Maze,3,1999,33.28,#ffffff,https://cards.scryfall.io/normal/front/c/c/cc8c377a-82c4-46ee-94c2-b970160a3205.jpg?1562257975,Instant,Shang Huitong
Exhaustion,3,1999,17.35,#341aff,https://cards.scryfall.io/normal/front/9/6/96ad34ed-c811-432d-b9c7-bff7c024cd4f.jpg?1562257053,Sorcery,Qu Xin
Guan Yu's 1-000-Li March,6,1999,55.96,#ffffff,https://cards.scryfall.io/normal/front/8/f/8fa7526a-7a4e-4b3d-b96e-91f2bbf1c7bd.jpg?1562257048,Sorcery,Yang Guangmai
Guan Yu- Sainted Warrior,5,1999,46.24,#ffffff,https://cards.scryfall.io/normal/front/1/5/1575fadf-cd5c-4b4f-8965-c006e571334b.jpg?1562255842,Legendary Creature — Human Soldier Warrior,Qiao Dafu
Huang Zhong- Shu General,4,1999,100.22,#ffffff,https://cards.scryfall.io/normal/front/c/0/c079037c-f4cf-423f-ad15-ee57136d6148.jpg?1562257528,Legendary Creature — Human Soldier,Quan Xuejun
Hua Tuo- Honored Physician,3,1999,66.47,#087500,https://cards.scryfall.io/normal/front/b/e/bee9c02e-f569-43b5-929a-ec04f661f644.jpg?1562257525,Legendary Creature — Human,Gao Jianzhang
Imperial Seal,1,1999,999.62,#000000,https://cards.scryfall.io/normal/front/8/2/822e30db-40c5-4099-868b-185ad9b7c7dc.jpg?1562257032,Sorcery,Li Tie
Kongming's Contraptions,4,1999,29.07,#ffffff,https://cards.scryfall.io/normal/front/6/7/6729eb0b-5655-4191-af14-4f7e4a8dded7.jpg?1562256565,Creature — Human Soldier,Jiaming
Kongming- "Sleeping Dragon",4,1999,27.48,#ffffff,https://cards.scryfall.io/normal/front/f/4/f4ae0a05-1870-4f4a-b8a2-bfb5381acacb.jpg?1562258004,Legendary Creature — Human Advisor,Gao Yan
Lady Sun,3,1999,107.76,#341aff,https://cards.scryfall.io/normal/front/0/f/0f45e837-7b98-46ef-b21b-e3508ce999e5.jpg?1562255833,Legendary Creature — Human Advisor,Miao Aili
Lady Zhurong- Warrior Queen,5,1999,97.97,#087500,https://cards.scryfall.io/normal/front/0/0/009661e7-c704-43a1-82e3-7da0b609844e.jpg?1562255446,Legendary Creature — Human Soldier Warrior,Miao Aili
Liu Bei- Lord of Shu,5,1999,33.54,#ffffff,https://cards.scryfall.io/normal/front/b/8/b804c879-fe23-4d7f-9e7d-1da41b5c0973.jpg?1562257522,Legendary Creature — Human Soldier,Qiao Dafu
Lu Bu- Master-at-Arms,6,1999,71.53,#ff1a1a,https://cards.scryfall.io/normal/front/0/7/07d60c27-8625-48eb-a3f0-1e26d6930ae7.jpg?1562255826,Legendary Creature — Human Soldier Warrior,Gao Jianzhang
Lu Meng- Wu General,5,1999,65.67,#341aff,https://cards.scryfall.io/normal/front/7/7/77a8b376-eda5-4bf9-9093-9518c09e50e8.jpg?1562257022,Legendary Creature — Human Soldier,Gao Yan
Lu Su- Wu Advisor,5,1999,52.99,#341aff,https://cards.scryfall.io/normal/front/9/d/9d361823-31ce-42c4-997d-3d3b52c0599a.jpg?1562257496,Legendary Creature — Human Advisor,Zhao Tan
Lu Xun- Scholar General,4,1999,22.81,#341aff,https://cards.scryfall.io/normal/front/0/8/0882d4c8-32f1-4d86-b5c5-75a16697004c.jpg?1562255827,Legendary Creature — Human Soldier,Xu Xiaoming
Ma Chao- Western Warrior,5,1999,66.11,#ff1a1a,https://cards.scryfall.io/normal/front/3/9/39b8cf7f-8c40-40e9-8118-e8626c3c6433.jpg?1562256068,Legendary Creature — Human Soldier Warrior,Koji
Marshaling the Troops,2,1999,56.06,#087500,https://cards.scryfall.io/normal/front/5/6/56e4df87-7908-4274-a07f-81d42be89f18.jpg?1562256539,Sorcery,Liu Shangying
Meng Huo- Barbarian King,5,1999,67.17,#087500,https://cards.scryfall.io/normal/front/e/3/e340647c-fb6d-45a6-9f42-235390b40337.jpg?1562257990,Legendary Creature — Human Barbarian Soldier,Yang Guangmai
Overwhelming Forces,8,1999,99.99,#000000,https://cards.scryfall.io/normal/front/c/5/c56c7fb4-8b7b-40fc-879c-76cfb5d417b8.jpg?1562257531,Sorcery,Gao Yan
Pang Tong- "Young Phoenix",3,1999,52.75,#ffffff,https://cards.scryfall.io/normal/front/f/4/f484d47a-fb1d-4746-8f1d-dd9d24e67c1a.jpg?1562258002,Legendary Creature — Human Advisor,Li Tie
Ravages of War,4,1999,230.53,#ffffff,https://cards.scryfall.io/normal/front/1/1/11dca9ba-b27f-4af8-9962-3794e743886f.jpg?1562255837,Sorcery,Fang Yue
Relentless Assault,4,1999,30.5,#ff1a1a,https://cards.scryfall.io/normal/front/5/7/57f23cc3-da79-4e08-964f-b52815c40990.jpg?1562256541,Sorcery,He Jiancheng
Riding the Dilu Horse,3,1999,270.0,#087500,https://cards.scryfall.io/normal/front/6/7/676fea93-7f39-4fc7-89ab-bb3ea3f15951.jpg?1562256566,Sorcery,Hong Yan
Rolling Earthquake,1,1999,81.95,#ff1a1a,https://cards.scryfall.io/normal/front/3/c/3c1bf210-ecdb-4b49-8504-51360c269e66.jpg?1562256070,Sorcery,Yang Hong
Sima Yi- Wei Field Marshal,6,1999,23.42,#000000,https://cards.scryfall.io/normal/front/6/5/6500b690-d601-4c6d-baea-552e366ea242.jpg?1562256562,Legendary Creature — Human Soldier,Gao Yan
Slashing Tiger,4,1999,45.6,#087500,https://cards.scryfall.io/normal/front/4/f/4fbedd66-457a-4e1c-a9f3-fa37dec81c7a.jpg?1562256093,Creature — Cat,Yang Jun Kwon
Stone Catapult,5,1999,32.74,#000000,https://cards.scryfall.io/normal/front/6/0/60303bfe-9158-4e25-a905-6522883ab671.jpg?1562256553,Creature — Human Soldier,Shang Huitong
Sun Ce- Young Conquerer,5,1999,107.73,#341aff,https://cards.scryfall.io/normal/front/1/6/16114a68-58d1-4aad-9b3a-890e9c84b253.jpg?1562255844,Legendary Creature — Human Soldier,Yang Guangmai
Sun Quan- Lord of Wu,6,1999,71.55,#341aff,https://cards.scryfall.io/normal/front/6/d/6def4492-3f67-4cdb-8a25-c3ddebd125c7.jpg?1562256575,Legendary Creature — Human Soldier,Xu Xiaoming
Taoist Mystic,3,1999,44.49,#087500,https://cards.scryfall.io/normal/front/0/2/023ae64a-7888-4ad2-b879-0649d8e341ac.jpg?1562255815,Creature — Human Mystic,Qu Xin
Taunting Challenge,3,1999,39.77,#087500,https://cards.scryfall.io/normal/front/4/6/4620867c-a3a6-4c81-b923-24007367132e.jpg?1562256078,Sorcery,Gao Yan
Warrior's Oath,2,1999,144.0,#ff1a1a,https://cards.scryfall.io/normal/front/d/5/d582861a-ca6e-4b74-adf0-3eb588ea5ed2.jpg?1562257982,Sorcery,Mitsuaki Sagiri
Wolf Pack,8,1999,106.98,#087500,https://cards.scryfall.io/normal/front/2/9/290f395d-0827-4f62-b117-4766d4ab5dca.jpg?1562255855,Creature — Wolf,Yang Jun Kwon
