name,cmc,release_year,price,color,image,type_line,artist
Agent of Treachery,7,2019,6.6,#341aff,https://cards.scryfall.io/normal/front/f/3/f30ca7ac-380d-4b06-9f3d-1f8f67b3f202.jpg?1564079926,Creature — Human Rogue,Igor Kieryluk
Ajani- Strength of the Pride,4,2019,7.74,#ffffff,https://cards.scryfall.io/normal/front/6/3/6372e89e-9ffa-4cfb-a743-01f30d5fe562.jpg?1564079960,Legendary Planeswalker — Ajani,Chris Rallis
Atemsis- All-Seeing,6,2019,0.63,#341aff,https://cards.scryfall.io/normal/front/b/1/b14f8748-b946-4d4a-b70a-659faa643472.jpg?1564079923,Legendary Creature — Sphinx,Ryan Pancoast
Bag of Holding,1,2019,1.01,#8c8d8b,https://cards.scryfall.io/normal/front/9/f/9f0ebd40-707e-4681-a704-6cf2186f570e.jpg?1564685771,Artifact,Dmitry Burmak
Bishop of Wings,2,2019,6.84,#ffffff,https://cards.scryfall.io/normal/front/7/8/7847ae5d-c1d5-4641-93e3-4de44d2cde21.jpg?1564079957,Creature — Human Cleric,Matt Stewart
Brought Back,2,2019,2.79,#ffffff,https://cards.scryfall.io/normal/front/4/0/403bb20a-6a19-4863-a137-7dadfa5d3b41.jpg?1564079954,Instant,Mitchell Malloy
Cavalier of Dawn,5,2019,11.37,#ffffff,https://cards.scryfall.io/normal/front/0/8/082d596f-0604-4ccf-bec0-adfbd7ed47fb.jpg?1564079950,Creature — Elemental Knight,Daarken
Cavalier of Flame,5,2019,4.02,#ff1a1a,https://cards.scryfall.io/normal/front/a/5/a5b41a48-fc4d-4d1a-a742-db958ea67801.jpg?1564079863,Creature — Elemental Knight,Wesley Burt
Cavalier of Gales,5,2019,2.75,#341aff,https://cards.scryfall.io/normal/front/6/e/6eb04dd5-1846-4e30-b349-2b0cc06e0257.jpg?1564079919,Creature — Elemental Knight,Viktor Titov
Cavalier of Night,5,2019,8.66,#000000,https://cards.scryfall.io/normal/front/5/9/59eb97ec-c6d8-4a66-b6f7-045f32485e02.jpg?1564079894,Creature — Elemental Knight,Viktor Titov
Cavalier of Thorns,5,2019,13.29,#087500,https://cards.scryfall.io/normal/front/1/7/1706a340-a06a-4aa4-bf65-f5890e247060.jpg?1564079830,Creature — Elemental Knight,Jehan Choo
Chandra- Acolyte of Flame,3,2019,1.72,#ff1a1a,https://cards.scryfall.io/normal/front/1/b/1b69993a-02ae-4eed-be6f-5682e2abb10e.jpg?1564079860,Legendary Planeswalker — Chandra,Anna Steinbauer
Chandra- Awakened Inferno,6,2019,13.44,#ff1a1a,https://cards.scryfall.io/normal/front/f/8/f87822af-9529-486d-a47f-ae1a033a2a3d.jpg?1564079858,Legendary Planeswalker — Chandra,Chris Rahn
Drakuseth- Maw of Flames,7,2019,2.01,#ff1a1a,https://cards.scryfall.io/normal/front/3/2/32af39b9-c326-4aa2-9e88-142babe0f2c4.jpg?1564079851,Legendary Creature — Dragon,Grzegorz Rutkowski
Drawn from Dreams,4,2019,0.26,#341aff,https://cards.scryfall.io/normal/front/1/a/1aa052ca-3810-4f84-8e94-b8c0ee9b3d06.jpg?1564079916,Sorcery,Chris Seaman
Dread Presence,4,2019,2.56,#000000,https://cards.scryfall.io/normal/front/8/e/8e4b2d08-4fe7-452d-85b1-c378c890102c.jpg?1564079891,Creature — Nightmare,Anthony Palumbo
Dungeon Geists,4,2019,0.23,#341aff,https://cards.scryfall.io/normal/front/0/b/0b70a647-4439-4b30-b161-381b80157282.jpg?1564079913,Creature — Spirit,Nils Hamm
Elvish Reclaimer,1,2019,8.34,#087500,https://cards.scryfall.io/normal/front/d/b/dbd4accf-8957-4afa-b2a7-a7779dc4d0d3.jpg?1564079827,Creature — Elf Warrior,Victor Adame Minguez
