name,cmc,release_year,price,color,image,type_line,artist
Abzan Ascendancy,3,2014,0.16,#d78f42,https://cards.scryfall.io/normal/front/9/a/9af53a53-d30a-4289-a043-953cd81ee241.jpg?1562790940,Enchantment,Mark Winters
Altar of the Brood,1,2014,6.48,#8c8d8b,https://cards.scryfall.io/normal/front/8/d/8d59d264-87ee-4305-bffb-110549331a82.jpg?1562790137,Artifact,Erica Yang
Anafenza- the Foremost,3,2014,1.64,#d78f42,https://cards.scryfall.io/normal/front/c/8/c8b432a7-53da-4480-b571-e6feb1364a3a.jpg?1562793427,Legendary Creature — Human Soldier,James Ryman
Ankle Shanker,5,2014,0.23,#d78f42,https://cards.scryfall.io/normal/front/6/c/6c5bb5d2-181a-44ea-9b56-87f8d96bf634.jpg?1562788164,Creature — Goblin Berserker,Zoltan Boros
Ashcloud Phoenix,4,2014,0.34,#ff1a1a,https://cards.scryfall.io/normal/front/4/a/4a53752c-5689-4939-9a8b-bf59d88d7c6b.jpg?1562786146,Creature — Phoenix,Howard Lyon
Avalanche Tusker,5,2014,0.12,#d78f42,https://cards.scryfall.io/normal/front/4/0/408e3f12-53d5-45f4-8ccc-6c00f8a9c6fe.jpg?1562785458,Creature — Elephant Warrior,Matt Stewart
Bloodsoaked Champion,1,2014,0.16,#000000,https://cards.scryfall.io/normal/front/3/4/34bc9bb0-5ec1-400f-89e7-b450980a3391.jpg?1562784700,Creature — Human Warrior,Aaron Miller
Bloodstained Mire,0,2014,31.37,#8c8d8b,https://cards.scryfall.io/normal/front/7/f/7f430794-0d86-4f6a-97e0-4bbb6716d613.jpg?1571667959,Land,Daarken
Butcher of the Horde,4,2014,0.2,#d78f42,https://cards.scryfall.io/normal/front/4/c/4c76027b-9c8d-4181-9311-270fed0212e3.jpg?1562786278,Creature — Demon,Karl Kopinski
Clever Impersonator,4,2014,2.87,#341aff,https://cards.scryfall.io/normal/front/c/d/cd8fffd3-81ad-47e3-a27b-d8059f2b506f.jpg?1562793709,Creature — Shapeshifter,Slawomir Maniak
Crackling Doom,3,2014,0.33,#d78f42,https://cards.scryfall.io/normal/front/f/8/f83c7d53-2599-42a9-ae96-a2699c5164cb.jpg?1562796251,Instant,Yohann Schepacz
Crater's Claws,1,2014,0.14,#ff1a1a,https://cards.scryfall.io/normal/front/9/5/95dde66b-b4a1-4a1e-8c9e-0bec4790b1e5.jpg?1562790652,Sorcery,Noah Bradley
Deflecting Palm,2,2014,1.84,#d78f42,https://cards.scryfall.io/normal/front/3/2/32374918-1bcb-4516-96af-f27da752517e.jpg?1562784565,Instant,Eric Deschamps
Dig Through Time,8,2014,0.21,#341aff,https://cards.scryfall.io/normal/front/5/c/5c18c2d8-995c-4736-bdef-464abcd1d31a.jpg?1562787144,Instant,Ryan Yee
Dragon-Style Twins,5,2014,0.15,#ff1a1a,https://cards.scryfall.io/normal/front/6/4/646edf58-4bc5-4d87-af68-b8b006ccb806.jpg?1562787685,Creature — Human Monk,Wesley Burt
Dragon Throne of Tarkir,4,2014,0.49,#8c8d8b,https://cards.scryfall.io/normal/front/d/5/d508e6a6-034c-424d-993e-7354ce212f13.jpg?1562794087,Legendary Artifact — Equipment,Daarken
Duneblast,7,2014,0.25,#d78f42,https://cards.scryfall.io/normal/front/d/0/d076ea5f-630a-4670-9b15-29fd2cececd2.jpg?1562793871,Sorcery,Ryan Alexander Lee
Empty the Pits,4,2014,0.35,#000000,https://cards.scryfall.io/normal/front/e/9/e94b1ac7-dd7b-46a1-a74e-aa0563bab3cd.jpg?1562795355,Instant,Ryan Alexander Lee
End Hostilities,5,2014,0.35,#ffffff,https://cards.scryfall.io/normal/front/8/0/80a53ed7-a7b7-40d8-9239-cf6f205dbc59.jpg?1562789330,Sorcery,Jason Rainville
Flooded Strand,0,2014,29.67,#8c8d8b,https://cards.scryfall.io/normal/front/8/c/8c2996d9-3287-4480-8c04-7a378e37e3cf.jpg?1571667973,Land,Andreas Rocha
Flying Crane Technique,6,2014,0.17,#d78f42,https://cards.scryfall.io/normal/front/f/1/f1ba7efe-ae5a-4d11-b535-1c2e5e6f5982.jpg?1562795844,Instant,Jack Wang
Ghostfire Blade,1,2014,0.25,#8c8d8b,https://cards.scryfall.io/normal/front/7/1/711145d8-5178-4fdc-8494-4ab680f55b1a.jpg?1562788410,Artifact — Equipment,Cyril Van Der Haegen
Grim Haruspex,3,2014,0.65,#000000,https://cards.scryfall.io/normal/front/c/f/cf1fe2bf-1640-4781-87b4-09a1f7d35831.jpg?1562793791,Creature — Human Wizard,Seb McKinnon
Hardened Scales,1,2014,3.97,#087500,https://cards.scryfall.io/normal/front/7/d/7dcdf1db-bfaf-4160-8003-1fa2e56b00dc.jpg?1562789138,Enchantment,Mark Winters
Herald of Anafenza,1,2014,0.14,#ffffff,https://cards.scryfall.io/normal/front/e/8/e8bf6ed4-48f3-419f-bafd-d1ee4d798482.jpg?1562795324,Creature — Human Soldier,Aaron Miller
High Sentinels of Arashin,4,2014,0.15,#ffffff,https://cards.scryfall.io/normal/front/d/b/db5f4bab-f918-4b42-b82c-cfcf5ff0c58a.jpg?1562794547,Creature — Bird Soldier,James Ryman
Hooded Hydra,2,2014,1.2,#087500,https://cards.scryfall.io/normal/front/9/d/9d7e651f-4187-44c5-99bf-34042d6dd9a2.jpg?1562791088,Creature — Snake Hydra,Chase Stone
Howl of the Horde,3,2014,0.2,#ff1a1a,https://cards.scryfall.io/normal/front/5/d/5db4baf3-f0dc-4b27-8323-a76764332590.jpg?1562787225,Sorcery,Slawomir Maniak
Icy Blast,1,2014,0.38,#341aff,https://cards.scryfall.io/normal/front/b/0/b098f029-6b5d-49e4-9a81-f497ebbdb5ce.jpg?1562792016,Instant,Eric Deschamps
Ivorytusk Fortress,5,2014,0.14,#d78f42,https://cards.scryfall.io/normal/front/7/5/75a8df73-0141-4c07-87d8-b1f34a4b374b.jpg?1562788730,Creature — Elephant,Jasper Sandner
Jeering Instigator,2,2014,0.12,#ff1a1a,https://cards.scryfall.io/normal/front/7/2/72777ccf-1cd8-45e8-8dfb-0a42550b5607.jpg?1562788522,Creature — Goblin Rogue,Willian Murai
Jeskai Ascendancy,3,2014,0.78,#d78f42,https://cards.scryfall.io/normal/front/c/a/ca9c2522-5606-4bbd-863d-f0ab0a612b4e.jpg?1562793510,Enchantment,Dan Scott
Kheru Lich Lord,6,2014,0.13,#d78f42,https://cards.scryfall.io/normal/front/e/7/e7fbca8d-34a3-4df1-986a-36fca142a758.jpg?1562795282,Creature — Zombie Wizard,Karl Kopinski
Kheru Spellsnatcher,4,2014,0.17,#341aff,https://cards.scryfall.io/normal/front/0/e/0e15117f-f05e-4c5d-9ef5-98f21f4d7529.jpg?1562782522,Creature — Naga Wizard,Clint Cearley
Mantis Rider,3,2014,0.45,#d78f42,https://cards.scryfall.io/normal/front/8/2/82d5ce46-7118-4ede-ba1d-c387e7ce16e7.jpg?1562789458,Creature — Human Monk,Johann Bodin
Mardu Ascendancy,3,2014,0.35,#d78f42,https://cards.scryfall.io/normal/front/0/2/02bc2415-b1d1-467a-9578-3948dda166cf.jpg?1562781854,Enchantment,Jason Chan
Master of Pearls,2,2014,0.11,#ffffff,https://cards.scryfall.io/normal/front/e/8/e8455229-6fec-4843-b888-e701c09620af.jpg?1562795295,Creature — Human Monk,David Gaillet
Meandering Towershell,5,2014,0.12,#087500,https://cards.scryfall.io/normal/front/a/9/a945b43d-39bc-4ce4-be03-0109e1a681b1.jpg?1562791660,Creature — Turtle,YW Tang
Mindswipe,2,2014,0.22,#d78f42,https://cards.scryfall.io/normal/front/5/5/557e8303-a021-4257-b41a-7d25f04618c8.jpg?1562786781,Instant,Ryan Alexander Lee
Narset- Enlightened Master,6,2014,1.2,#d78f42,https://cards.scryfall.io/normal/front/f/2/f210adb7-b389-4672-a3eb-0ced9bfe190c.jpg?1562795852,Legendary Creature — Human Monk,Magali Villeneuve
Necropolis Fiend,9,2014,0.15,#000000,https://cards.scryfall.io/normal/front/0/9/093426d2-29e0-49e4-b02a-a70cce3b25d5.jpg?1562782281,Creature — Demon,Seb McKinnon
